PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
48.27,118.12710293078135,38.0,36.24,46.04,23.48347601937197,38.0,34.93,18.73,6.47,60.4,1.3
44.81,118.12710293078135,41.38,35.46,48.18,23.48347601937197,41.38,37.6,34.49143047551845,5.08,62.54,0.94
55.21,118.12710293078135,39.11,35.74,46.62,23.48347601937197,39.11,39.57,34.49143047551845,4.61,64.19,0.96
40.89,118.12710293078135,29.34,44.16,43.44,23.48347601937197,29.34,31.95,34.49143047551845,4.36,62.59,0.8
41.59,118.12710293078135,35.38,49.96,50.77,23.48347601937197,35.38,43.99,34.49143047551845,4.88,66.45,1.15
39.02,118.12710293078135,33.35,49.53,49.05,23.48347601937197,33.35,40.84,34.49143047551845,4.85,66.65,1.88
33.5,118.12710293078135,38.95,49.55,53.24,23.48347601937197,38.95,41.5,34.49143047551845,4.28,67.57,1.39
39.42,118.12710293078135,35.54,51.25,51.52,23.48347601937197,35.54,47.27,34.49143047551845,4.0,65.57,1.1
46.84,118.12710293078135,65.72,54.72,73.09,23.48347601937197,65.72,36.48,23.07,9.31,78.82,13.73
51.63,118.12710293078135,44.96,43.38,54.71,23.48347601937197,44.96,27.32,34.49143047551845,7.05,64.39,2.56
38.12,118.12710293078135,40.63,45.66,52.59,23.48347601937197,40.63,26.76,34.49143047551845,6.64,58.54,0.65
27.79,118.12710293078135,37.69,41.59,48.41,23.48347601937197,37.69,39.2,13.74,6.64,55.54,1.1
36.27,118.12710293078135,25.63,45.79,41.46,23.48347601937197,25.63,54.98,10.53,7.39,39.1,5.67
76.41,118.12710293078135,26.44,53.18,45.67,23.48347601937197,26.44,43.42,2.05,6.07,43.73,1.54
41.37,118.12710293078135,25.53,38.1,37.64,23.48347601937197,25.53,18.91,1.08,4.73,42.94,0.65
302.08,118.12710293078135,27.2,28.1,34.0,23.48347601937197,27.2,46.94,0.88,5.26,43.43,0.65
37.15,118.12710293078135,34.33,58.02,53.92,23.48347601937197,34.33,34.41,1.04,7.62,47.28,5.26
59.76,118.12710293078135,29.58,57.8,50.27,23.48347601937197,29.58,17.67,2.02,6.57,44.61,0.8
72.06,118.12710293078135,24.72,59.1,47.28,23.48347601937197,24.72,32.64,1.26,6.55,29.36,0.75
127.23,118.12710293078135,29.02,37.32,39.86,23.48347601937197,29.02,26.37,0.38,9.88,43.19,1.07
127.37,118.12710293078135,25.58,40.59,38.89,23.48347601937197,25.58,34.39,2.77,9.63,41.09,2.52
36.42,118.12710293078135,30.52,49.52,46.93,23.48347601937197,30.52,37.17,3.29,5.56,58.37,0.65
40.97,118.12710293078135,29.94,113.8,77.86,23.48347601937197,29.94,22.82,3.69,7.93,52.09,0.94
33.38,118.12710293078135,20.68,62.15,45.75,23.48347601937197,20.68,21.06,4.35,4.45,21.03,0.65
29.56,118.12710293078135,30.82,74.11,59.15,23.48347601937197,30.82,19.34,3.34,8.73,35.82,6.65
21.89,118.12710293078135,27.75,63.9,51.88,23.48347601937197,27.75,16.32,3.02,5.8,30.43,0.65
44.87,118.12710293078135,31.41,68.29,56.75,23.48347601937197,31.41,17.39,3.24,10.48,40.62,0.65
33.16,118.12710293078135,31.02,54.23,49.6,23.48347601937197,31.02,17.09,4.47,11.79,37.99,1.16
