PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
14.13,36.01,4.36,22.64,15.15,13.41,0.27,6.95,13.58,0.8,4.43,4.49
14.39,38.34,4.55,21.97,15.57,9.65,0.26,7.32,14.75,0.59,2.8,2.47
12.58,32.59,4.27,22.18,14.61,17.89,0.31,9.52,13.12,0.88,3.02,0.34
19.61,51.45,2.81,23.18,14.44,13.67,0.3,9.11,15.35,0.69,5.28,3.97
17.69,53.6,4.08,21.69,14.24,14.25,0.26,7.41,15.37,0.48,3.01,0.28
18.07,37.67,8.38,27.7,21.0,14.77,0.36,5.9,12.64,1.04,13.0,2.69
17.09,41.09,6.04,24.89,17.3,17.35,0.31,6.07,14.98,0.76,10.03,4.27
16.39,29.84,7.35,24.46,18.46,16.95,0.28,6.09,11.86,0.65,5.23,0.98
11.98,28.35,6.15,18.71,14.38,22.8,0.31,6.15,14.52,0.68,3.91,0.37
11.66,24.68,5.61,17.79,13.61,15.41,0.32,6.65,13.69,0.43,2.71,0.28
16.97,46.65,8.16,27.16,20.02,13.27,0.31,7.29,10.2,0.84,7.87,4.19
7.78,10.87,3.77,19.87,13.35,11.71,0.3,5.69,15.01,0.49,1.88,0.15
18.56,46.57,4.25,20.71,14.14,11.21,0.3,7.17,18.05,0.39,2.55,0.22
15.3,41.14,4.16,17.73,12.67,13.6,0.29,8.0,18.6,0.36,2.64,0.21
15.28,34.82,11.75,24.8,21.07,15.8,0.32,6.84,15.02,0.76,4.1,1.33
13.19,31.47,5.97,21.95,15.99,17.78,0.27,5.98,14.53,0.5,2.58,0.16
10.08,23.02,5.47,19.61,14.4,14.88,0.25,6.73,14.24,0.44,1.95,0.1
10.33,29.62,6.19,22.71,16.5,12.65,0.29,8.08,13.14,0.35,2.27,0.18
12.51,38.94,6.62,23.7,17.2,16.78,0.29,8.73,11.2,0.62,2.32,0.22
14.36,56.52,5.88,24.14,16.98,18.06,0.31,8.55,12.62,0.76,3.43,1.41
14.61,45.18,5.98,24.79,17.43,18.28,0.27,7.85,11.18,0.53,3.42,1.4
15.31,40.27,9.65,27.1,21.01,13.22,0.3,7.61,9.29,0.81,3.76,0.73
16.51,45.72,6.63,27.6,19.35,10.85,0.28,6.97,12.08,3.66,9.47,4.2
18.51,47.92,7.14,25.86,19.12,13.55,0.34,6.4,14.04,1.16,11.12,1.95
15.84,39.37,7.38,23.73,18.24,21.2,0.34,7.13,13.7,0.83,5.4,1.42
20.36,66.88,7.58,25.6,19.27,14.84,0.31,7.74,13.86,1.35,11.11,9.86
8.7,31.33,1.64,15.47,9.48,7.84,0.32,5.25,34.8,0.18,1.13,0.2
11.21,28.99,2.12,17.24,10.7,11.45,0.32,5.75,25.66,0.15,0.94,0.05
15.94,40.79,1.83,14.46,8.74,7.89,0.32,4.75,25.63,0.17,0.86,0.06
9.85,25.11,2.18,11.88,7.95,10.9,0.27,4.55,26.41,0.17,0.84,0.06
9.89,21.02,1.94,9.71,6.9,7.43,0.34,3.51,24.92,0.16,0.7,0.07
12.75,24.02,2.15,13.54,8.61,7.07,0.34,3.99,21.45,0.18,1.0,0.07
18.55,35.16,2.28,16.94,9.97,15.94,0.34,5.0,24.0,0.32,2.43,0.16
18.32,38.86,2.64,14.66,8.9,15.43,0.35,5.62,21.07,0.32,1.89,0.09
17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09
20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1
17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26
16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12
15.95,38.56,1.88,8.82,5.39,5.7,0.39,3.28,19.48,0.2,1.44,0.37
15.22,37.91,1.61,7.09,4.34,5.32,0.36,3.48,20.16,0.12,1.88,0.04
16.51,44.22,1.98,10.33,6.2,6.61,0.34,4.35,16.37,0.12,0.28,0.02
15.35,34.76,2.34,10.7,6.72,5.67,0.35,4.2,16.83,0.14,0.47,0.04
12.67,31.67,2.39,9.99,6.38,4.88,0.33,4.32,16.24,0.08,0.23,0.01
16.54,39.46,2.57,12.01,7.99,8.42,0.35,5.19,16.63,0.17,0.79,0.04
18.41,39.59,3.63,15.07,10.1,13.38,0.42,8.4,16.69,0.26,2.87,0.09
12.8,34.14,3.74,12.2,9.79,8.86,0.35,9.88,17.36,0.15,1.27,0.07
14.43,42.52,3.72,14.78,10.4,4.83,0.39,4.59,16.68,0.48,3.49,0.29
15.96,40.84,4.06,13.46,10.75,7.26,0.39,5.51,18.62,0.37,3.24,0.17
12.01,37.69,3.63,15.41,10.45,9.86,0.46,5.78,21.49,0.43,3.31,0.31
8.13,27.42,2.51,10.58,7.35,8.31,0.35,5.06,22.08,0.19,1.56,0.09
10.24,33.46,2.75,11.32,8.04,6.89,0.37,6.43,21.22,0.25,2.22,0.09
12.86,34.31,3.65,12.51,9.19,8.83,0.42,7.48,18.8,0.24,1.72,0.15
14.72,37.9,3.89,14.61,10.63,20.96,0.38,9.89,15.66,0.29,1.64,0.06
12.96,32.82,2.56,11.87,8.24,9.57,0.36,6.52,19.4,0.13,0.66,0.03
13.46,32.98,2.38,11.57,8.08,7.3,0.36,4.07,19.12,0.16,0.66,0.08
8.99,24.55,2.31,11.77,8.17,7.06,0.37,4.02,18.19,0.16,0.53,0.02
8.48,16.54,2.8,12.12,8.76,9.02,0.3,6.56,17.98,0.12,0.55,0.03
10.95,24.67,3.45,13.33,9.93,10.54,0.37,9.55,16.46,0.21,1.16,0.09
10.31,22.89,3.84,14.94,10.97,6.75,0.42,6.72,14.78,0.13,0.58,0.02
8.01,14.41,3.38,13.12,9.48,5.18,0.36,5.84,13.76,0.92,0.39,0.0
6.75,12.53,2.95,11.92,8.49,4.52,0.33,4.24,14.61,1.36,0.7,0.03
6.24,12.61,2.92,12.57,8.68,4.28,0.3,5.03,17.5,1.28,0.98,0.02
7.95,16.23,3.65,12.93,9.21,13.28,0.33,5.9,17.12,1.09,0.6,0.14
9.72,20.37,4.1,16.76,12.04,16.85,0.38,5.86,12.08,0.09,0.62,0.08
12.45,31.7,3.46,19.4,12.81,14.56,0.42,5.75,14.47,0.06,1.06,0.07
12.46,36.39,2.33,13.58,8.84,13.47,0.36,10.95,18.47,0.08,1.26,0.12
11.94,36.04,2.51,15.1,10.03,8.7,0.32,9.39,19.37,0.05,0.54,0.05
17.37,49.51,3.48,16.94,11.86,11.66,0.37,11.43,18.34,0.1,0.7,0.06
13.98,26.77,7.38,15.96,11.37,17.6,0.38,6.72,13.47,0.14,1.27,0.6
11.85,19.79,3.19,12.75,8.8,10.97,0.4,6.07,14.1,0.06,0.48,0.03
15.72,31.72,3.76,11.79,8.14,19.91,0.38,8.25,14.05,0.1,1.44,0.02
12.92,25.24,4.15,12.69,8.44,24.34,0.36,11.3,12.22,0.21,0.89,0.04
12.2,22.06,3.48,12.34,8.08,12.93,0.38,7.72,13.7,0.07,0.42,0.01
11.14,23.81,3.19,15.09,9.16,9.44,0.3,7.29,16.22,0.09,0.72,0.06
11.92,26.23,3.32,12.37,8.05,13.51,0.28,7.28,14.98,0.08,0.67,0.06
13.65,26.13,3.35,12.65,8.2,11.54,0.3,7.33,14.41,0.06,0.56,0.04
10.31,23.28,2.43,11.43,6.92,9.23,0.31,6.93,17.15,0.06,0.42,0.04
13.26,31.13,3.16,13.38,8.32,9.64,0.34,8.12,14.98,0.09,0.6,0.05
14.98,39.67,2.63,13.26,7.91,7.77,0.31,6.41,16.46,0.08,0.6,0.05
18.19,52.44,3.7,16.45,10.0,10.04,0.35,5.51,15.16,0.09,0.56,0.03
16.32,39.18,2.78,13.08,7.93,9.73,0.34,9.74,15.49,0.07,0.8,0.03
18.39,43.73,3.62,15.41,9.61,13.02,0.36,9.21,16.87,0.17,1.36,0.09
22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33
15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12
25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16
25.12,46.3,7.57,26.18,18.57,17.45,0.39,4.56,23.58,0.94,5.18,0.22
11.74,24.32,4.76,20.72,14.0,15.97,0.34,5.12,18.84,0.5,4.81,0.54
13.93,28.72,5.38,18.89,13.16,13.38,0.3,5.56,21.39,0.34,1.75,0.26
19.57,52.74,4.86,22.78,15.07,14.51,0.3,6.89,20.05,0.53,2.81,0.23
20.26,42.43,7.09,21.57,16.09,15.23,0.28,5.72,17.59,1.2,8.26,2.59
19.96,45.14,7.54,23.97,17.06,19.95,0.27,6.7,13.48,1.24,8.63,2.73
17.19,35.96,5.99,21.01,15.04,23.05,0.28,6.02,15.47,0.8,3.5,0.39
9.87,23.48,5.26,19.35,13.7,10.64,0.29,5.32,16.2,0.43,1.65,0.16
9.8,22.79,5.45,19.97,14.15,11.98,0.26,6.34,17.74,0.38,3.14,0.11
13.53,31.78,5.84,19.95,14.57,12.69,0.31,6.19,15.24,0.42,2.91,0.18
10.31,20.76,5.49,17.7,12.66,9.12,0.31,5.28,13.05,0.29,3.21,0.21
10.31,20.97,5.89,18.86,13.65,9.94,0.28,5.7,14.37,0.48,1.66,0.22
14.04,33.09,5.66,18.92,13.77,9.71,0.26,5.94,13.99,0.37,1.48,0.32
20.19,55.14,7.31,20.73,15.44,18.62,0.27,7.96,12.04,0.64,4.58,0.49
15.8,32.18,5.79,22.73,14.89,11.09,0.36,6.36,22.25,0.82,6.48,1.11
20.24,44.74,3.96,27.59,17.09,13.09,0.38,6.29,19.98,1.31,10.83,2.71
19.38,41.95,2.63,24.58,14.59,10.8,0.39,5.3,17.4,1.45,13.07,2.51
26.83,66.5,2.94,27.18,16.13,9.32,0.43,6.07,13.2,1.31,16.51,2.62
16.8,14.47,4.56,5.9,32.30912333307031,23.48347601937197,0.67,8.49,1.27,0.0,0.36,3.0701278234985114
14.37,23.25,4.52,5.7,32.30912333307031,23.48347601937197,0.57,8.89,1.21,0.0,0.18,3.0701278234985114
16.14,35.13,6.77,8.97,13.4,24.65,0.51,10.69,24.24,0.15,2.41,3.0701278234985114
18.96,35.01,12.11,20.54,28.72,30.37,0.58,9.48,22.86,0.33,3.33,3.0701278234985114
67.45057794890306,54.63,7.07,11.37,32.30912333307031,23.48347601937197,0.35,15.39,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,25.83,6.9,9.37,32.30912333307031,23.48347601937197,0.32,13.27,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,18.49,6.96,9.56,32.30912333307031,23.48347601937197,0.34,12.3,3.89,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,29.83,6.82,9.63,32.30912333307031,23.48347601937197,0.3,12.91,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
15.0,27.46,8.67,9.24,32.30912333307031,6.28,2.2485982090856145,3.43,5.25,3.280840304500585,8.700972080037227,3.0701278234985114
15.0,28.54,8.75,9.29,32.30912333307031,6.25,2.2485982090856145,3.41,5.76,3.280840304500585,8.700972080037227,3.0701278234985114
15.0,28.1,8.92,9.25,32.30912333307031,6.31,2.2485982090856145,3.6,4.83,3.280840304500585,8.700972080037227,3.0701278234985114
15.0,31.77,8.87,9.19,32.30912333307031,6.28,2.2485982090856145,3.46,7.92,3.280840304500585,8.700972080037227,3.0701278234985114
15.0,69.54,8.7,9.25,32.30912333307031,6.3,2.2485982090856145,3.55,12.52,3.280840304500585,8.700972080037227,3.0701278234985114
45.2,42.67,9.04,9.4,32.30912333307031,6.26,2.2485982090856145,3.57,4.36,3.280840304500585,8.700972080037227,3.0701278234985114
22.95,44.58,1.14,25.76,26.85,5.38,0.38,1.06,22.84,1.67,2.63,3.0701278234985114
24.61,46.54,0.86,25.49,26.32,3.96,0.4,1.1,23.13,1.51,2.28,3.0701278234985114
28.6,45.36,1.95,43.45,45.37,3.62,0.41,1.11,13.56,2.58,4.17,3.0701278234985114
24.4,26.42,1.95,20.88,22.79,6.38,0.31,1.06,23.24,1.08,2.21,3.0701278234985114
16.11,35.0,1.34,22.85,24.17,5.29,0.33,4.46,27.59,1.19,2.3,3.0701278234985114
28.7,55.13,0.59,17.93,18.5,4.44,0.32,4.76,31.3,1.01,2.2,3.0701278234985114
27.81,50.73,4.36,29.82,33.96,1.65,0.39,1.63,21.63,2.04,2.81,3.0701278234985114
9.84,28.42,3.09,17.9,20.99,5.91,0.3,1.35,27.19,1.48,1.8,3.0701278234985114
15.7,30.91,9.46,34.35,43.82,3.46,0.36,1.16,16.92,7.31,5.3,3.0701278234985114
18.01,36.07,4.76,29.23,33.98,5.65,0.38,1.11,18.3,2.12,2.41,3.0701278234985114
18.38,36.92,4.68,27.7,32.37,11.69,0.4,1.28,16.2,2.36,2.53,3.0701278234985114
13.55,40.49,7.16,27.36,34.51,10.37,0.38,0.97,13.9,3.59,2.76,3.0701278234985114
12.25,30.87,4.49,21.61,26.11,9.79,0.37,1.01,12.06,6.55,4.03,3.0701278234985114
7.72,19.72,3.11,15.6,18.71,9.52,0.37,1.08,17.87,1.31,1.81,3.0701278234985114
7.64,20.65,4.93,22.24,27.0,8.72,0.37,1.0,16.58,1.81,2.07,3.0701278234985114
12.9,28.06,7.34,31.74,39.08,8.99,0.38,1.24,13.37,6.47,4.16,3.0701278234985114
14.91,29.44,5.89,28.42,34.29,10.72,0.51,1.03,11.05,3.33,2.83,3.0701278234985114
16.16,33.09,9.08,28.22,37.31,6.39,0.76,1.01,17.28,4.43,5.84,3.0701278234985114
6.06,16.48,3.7,15.58,19.28,7.47,0.63,1.34,16.18,5.3,8.68,3.0701278234985114
6.68,12.6,3.4,16.74,20.14,4.9,0.64,1.63,20.36,0.96,11.04,3.0701278234985114
22.03,36.75,9.06,32.64,41.7,3.33,0.7,1.38,15.98,1.42,9.26,3.0701278234985114
17.81,83.54,4.57,21.57,26.14,13.63,0.34,1.99,20.38,1.93,6.53,3.0701278234985114
16.59,56.12,3.37,15.73,19.09,13.3,0.41,1.73,26.59,3.16,5.81,3.0701278234985114
22.34,39.22,5.73,25.68,31.4,12.25,0.55,2.6,28.41,2.33,6.55,3.0701278234985114
20.3,34.49,5.7,17.88,21.88,4.83,0.42,1.82,27.06,20.4,47.17,13.54
19.04,33.84,5.92,17.24,21.69,4.5,0.43,1.89,32.87,24.01,10.48,10.75
15.87,29.35,7.36,14.2,20.32,4.49,0.41,1.87,29.98,10.55,6.31,4.34
19.23,36.22,11.63,16.82,28.31,8.33,0.39,1.72,23.86,45.57,7.45,3.23
17.6,30.71,4.85,13.65,18.18,11.31,0.51,3.24,31.38,16.35,10.59,3.07
22.92,44.3,5.29,14.3,19.42,11.54,0.39,2.49,24.96,12.41,7.78,2.56
19.9,43.33,7.72,14.33,19.9,11.88,0.37,3.5,19.35,9.5,9.06,2.33
16.06,34.69,6.65,14.13,20.78,8.85,0.37,4.71,15.84,11.51,10.45,2.49
14.63,33.81,6.44,18.29,24.72,8.27,0.38,6.15,20.87,12.91,10.46,2.52
12.07,23.33,5.36,13.68,18.79,9.13,0.41,2.55,17.95,14.66,8.57,2.7
10.12,20.56,7.37,17.97,25.32,8.11,0.44,2.34,21.18,14.58,8.44,2.43
21.44,43.61,8.17,23.09,31.25,7.88,0.5,2.65,17.36,15.78,12.55,4.64
17.93,34.63,13.68,19.92,33.58,11.22,0.51,4.42,17.22,16.44,12.62,10.3
9.07,16.56,6.29,11.38,17.38,12.7,0.35,2.12,24.01,12.29,9.39,2.92
11.36,22.78,7.95,16.73,24.05,9.84,0.4,2.49,14.48,12.36,8.82,2.28
21.7,45.74,7.96,20.52,26.26,9.3,0.48,8.29,17.08,13.57,7.97,2.71
13.17,22.97,7.54,18.01,23.81,11.33,0.49,3.5,16.11,10.6,7.9,2.66
29.6,54.22,6.88,21.27,27.35,10.46,0.44,3.99,18.14,20.03,7.76,2.25
20.92,26.95,7.49,19.29,27.0,14.84,0.57,2.14,15.6,38.98,9.96,3.1
18.3,24.3,4.8,13.58,18.57,11.63,0.46,2.49,23.59,29.97,7.07,2.49
13.95,30.32,6.97,15.32,22.21,11.51,0.44,2.37,20.74,24.65,7.78,2.1
27.41,46.94,4.87,24.09,27.65,11.93,0.49,4.33,22.33,28.68,8.44,2.37
13.74,24.22,7.22,17.02,24.21,10.58,0.4,2.63,24.58,21.92,10.79,1.46
12.82,22.87,12.89,18.34,26.58,11.7,0.41,3.91,25.8,20.27,11.23,1.42
16.68,28.91,7.61,17.33,24.22,11.55,0.42,3.03,21.5,18.32,11.32,2.16
18.83,36.56,11.96,16.93,24.06,10.58,0.4,2.92,14.54,18.99,15.68,2.32
16.54,35.74,10.89,14.93,24.46,12.45,0.38,3.43,15.37,18.69,14.33,1.66
26.16,50.5,8.48,20.14,26.02,12.37,0.48,3.54,18.66,18.81,15.13,1.55
10.64,19.67,22.93,14.85,25.61,31.02,0.46,3.06,13.67,23.38,9.25,2.14
10.37,21.58,8.33,10.63,16.45,8.86,0.39,3.71,15.78,7.91,11.04,1.5
10.02,21.17,6.8,12.4,18.86,11.23,0.38,3.44,18.85,18.69,15.34,2.84
8.77,20.17,6.43,13.0,19.24,13.53,0.36,3.66,20.62,19.85,15.78,1.62
11.06,21.3,5.86,13.9,19.42,13.16,0.42,3.3,17.55,21.63,17.62,2.54
12.63,23.51,6.03,15.62,21.28,9.32,0.42,3.04,16.11,18.39,14.45,1.39
18.89,33.89,4.99,15.5,20.16,14.19,0.4,4.14,25.56,16.69,12.56,1.02
20.96,43.09,3.85,12.27,15.97,16.92,0.39,3.36,27.4,12.24,12.76,1.34
15.06,34.89,5.15,17.5,22.48,13.58,0.46,3.91,18.56,15.68,12.95,1.09
18.3,34.87,7.84,19.49,27.28,15.07,0.45,3.62,11.89,22.17,14.37,1.41
13.73,39.58,5.36,17.01,22.35,13.49,0.38,4.15,20.21,13.76,15.95,1.14
19.19,38.64,6.37,12.62,18.91,12.69,0.35,4.23,15.73,8.18,11.97,1.07
12.38,26.69,5.85,12.2,18.06,9.94,0.37,3.59,17.47,18.99,17.01,1.75
9.88,22.6,6.75,11.9,18.63,9.6,0.37,3.35,14.86,19.45,18.1,1.53
13.46,27.79,5.37,15.08,20.36,10.81,0.44,3.93,23.79,17.44,16.08,1.61
7.86,19.38,6.52,12.54,19.05,10.95,0.32,3.52,15.08,22.55,19.38,1.76
11.71,22.26,9.76,18.31,28.02,9.79,0.53,3.39,10.42,25.57,20.93,2.19
18.45,31.97,9.05,19.79,28.81,10.36,0.53,4.13,16.25,23.51,20.91,3.0
19.27,33.53,10.16,22.59,32.53,12.21,0.53,4.82,18.09,24.31,22.17,2.16
19.66,33.92,14.96,21.08,35.71,13.45,0.56,4.81,12.16,28.94,24.97,2.78
14.96,26.69,7.84,18.02,25.86,10.91,0.44,3.97,15.97,24.06,21.56,2.09
14.36,30.44,7.87,19.59,27.37,12.37,0.43,6.14,20.4,18.95,19.19,1.66
18.37,39.71,3.94,8.91,12.9,12.76,0.36,8.1,32.05,1.21,5.94,0.32
14.57,30.86,3.92,7.56,11.52,12.55,0.34,6.68,31.48,1.23,5.7,0.28
13.48,27.12,4.03,9.0,13.08,12.63,0.32,6.14,25.54,1.36,5.96,0.33
10.49,23.68,3.97,8.56,12.58,12.42,0.33,7.5,36.42,1.22,5.38,0.29
10.67,36.11,3.9,8.2,12.12,12.23,0.32,5.52,33.34,1.5,5.56,0.36
7.71,19.98,3.95,9.15,13.15,12.33,0.34,5.21,29.82,1.6,6.06,0.43
16.81,32.46,4.15,10.69,14.88,12.49,0.39,5.57,30.12,2.15,7.01,0.49
22.15,42.76,3.96,9.69,13.71,12.4,0.38,5.25,32.76,1.97,6.16,0.46
17.49,35.85,3.82,8.59,12.46,11.35,0.34,5.75,33.08,1.86,5.78,0.34
12.3,31.18,3.3,5.35,8.71,6.88,0.27,5.58,23.89,1.08,5.35,0.24
11.23,30.52,3.22,5.27,8.55,6.68,0.27,5.08,25.59,1.12,5.43,0.26
10.61,31.76,3.28,5.42,8.77,6.39,0.28,5.26,26.23,1.32,4.75,0.27
12.93,33.06,3.56,5.99,9.63,6.63,0.28,4.03,17.99,1.58,4.7,0.3
8.32,22.93,3.82,5.94,9.82,7.39,0.28,3.71,17.86,1.22,4.8,0.36
10.3,23.54,4.21,6.05,10.31,9.29,0.26,4.79,31.72,0.96,5.44,0.38
7.3,32.25,3.85,6.66,10.57,8.02,0.36,4.39,24.14,1.33,8.53,0.57
17.4,38.11,3.42,6.8,10.28,7.59,0.36,4.44,26.47,1.33,8.99,0.62
